"336.3","Myelopathy in oth dis","Myelopathy in other diseases classified elsewhere"
"336.8","Myelopathy NEC","Other myelopathy"
"336.9","Spinal cord disease NOS","Unspecified disease of spinal cord"
"337.0","Idio perph auto neur NOS","Idiopathic peripheral autonomic neuropathy, unspecified"
"337.01","Carotid sinus syndrome","Carotid sinus syndrome"
"337.09","Idio perph auto neur NEC","Other idiopathic peripheral autonomic neuropathy"
"337.1","Aut neuropthy in oth dis","Peripheral autonomic neuropathy in disorders classified elsewhere"
"337.2","Unsp rflx sympth dystrph","Reflex sympathetic dystrophy, unspecified"
"337.21","Rflx sym dystrph up limb","Reflex sympathetic dystrophy of the upper limb"
"337.22","Rflx sym dystrph lwr lmb","Reflex sympathetic dystrophy of the lower limb"
"337.29","Rflx sym dystrph oth st","Reflex sympathetic dystrophy of other specified site"
"337.3","Autonomic dysreflexia","Autonomic dysreflexia"
"337.9","Autonomic nerve dis NEC","Unspecified disorder of autonomic nervous system"
"338.0","Central pain syndrome","Central pain syndrome"
"338.11","Acute pain due to trauma","Acute pain due to trauma"
"338.12","Acute post-thoracot pain","Acute post-thoracotomy pain"
"338.18","Acute postop pain NEC","Other acute postoperative pain"
"338.19","Acute pain NEC","Other acute pain"
"338.21","Chronc pain d/t trauma","Chronic pain due to trauma"
"338.22","Chron post-thoracot pain","Chronic post-thoracotomy pain"
"338.28","Chronic postop pain NEC","Other chronic postoperative pain"
"338.29","Chronic pain NEC","Other chronic pain"
"338.3","Neoplasm related pain","Neoplasm related pain (acute) (chronic)"
"338.4","Chronic pain syndrome","Chronic pain syndrome"
"339.0","Cluster headache syn NOS","Cluster headache syndrome, unspecified"
"339.01","Episodc cluster headache","Episodic cluster headache"
"339.02","Chronic cluster headache","Chronic cluster headache"
"339.03","Episdc paroxyml hemicran","Episodic paroxysmal hemicrania"
"339.04","Chr paroxysml hemicrania","Chronic paroxysmal hemicrania"
"339.05","Shrt lst uni nral hdache","Short lasting unilateral neuralgiform headache with conjunctival injection and tearing"
"339.09","Trigem autonmc cephl NEC","Other trigeminal autonomic cephalgias"
"339.1","Tension headache NOS","Tension type headache, unspecified"
"339.11","Episdic tension headache","Episodic tension type headache"
"339.12","Chronic tension headache","Chronic tension type headache"
"339.2","Post-trauma headache NOS","Post-traumatic headache, unspecified"
"339.21","Ac post-trauma headache","Acute post-traumatic headache"
"339.22","Chr post-trauma headache","Chronic post-traumatic headache"
"339.3","Drug induce headache NEC","Drug induced headache, not elsewhere classified"
"339.41","Hemicrania continua","Hemicrania continua"
"339.42","New daily pers headache","New daily persistent headache"
"339.43","Prim thnderclap headache","Primary thunderclap headache"
"339.44","Comp headache synd NEC","Other complicated headache syndrome"
"339.81","Hypnic headache","Hypnic headache"
"339.82","Headache w sex activity","Headache associated with sexual activity"
"339.83","Primary cough headache","Primary cough headache"
"339.84","Prim exertion headache","Primary exertional headache"
"339.85","Prim stabbing headache","Primary stabbing headache"
"339.89","Headache syndrome NEC","Other headache syndromes"
"340.0","Multiple sclerosis","Multiple sclerosis"
"341.0","Neuromyelitis optica","Neuromyelitis optica"
"341.1","Schilder's disease","Schilder's disease"
"341.2","Acute myelitis NOS","Acute (transverse) myelitis NOS"
"341.21","Acute myelitis oth cond","Acute (transverse) myelitis in conditions classified elsewhere"
"341.22","Idiopathc trans myelitis","Idiopathic transverse myelitis"
"341.8","Cns demyelination NEC","Other demyelinating diseases of central nervous system"
"341.9","Cns demyelination NOS","Demyelinating disease of central nervous system, unspecified"
"342.0","Flccd hmiplga unspf side","Flaccid hemiplegia and hemiparesis affecting unspecified side"
"342.01","Flccd hmiplga domnt side","Flaccid hemiplegia and hemiparesis affecting dominant side"
"342.02","Flccd hmiplg nondmnt sde","Flaccid hemiplegia and hemiparesis affecting nondominant side"
"342.1","Spstc hmiplga unspf side","Spastic hemiplegia and hemiparesis affecting unspecified side"
"342.11","Spstc hmiplga domnt side","Spastic hemiplegia and hemiparesis affecting dominant side"
"342.12","Spstc hmiplg nondmnt sde","Spastic hemiplegia and hemiparesis affecting nondominant side"
"342.8","Ot sp hmiplga unspf side","Other specified hemiplegia and hemiparesis affecting unspecified side"
"342.81","Ot sp hmiplga domnt side","Other specified hemiplegia and hemiparesis affecting dominant side"
"342.82","Ot sp hmiplg nondmnt sde","Other specified hemiplegia and hemiparesis affecting nondominant side"
"342.9","Unsp hemiplga unspf side","Hemiplegia, unspecified, affecting unspecified side"
"342.91","Unsp hemiplga domnt side","Hemiplegia, unspecified, affecting dominant side"
"342.92","Unsp hmiplga nondmnt sde","Hemiplegia, unspecified, affecting nondominant side"
"343.0","Congenital diplegia","Congenital diplegia"
"343.1","Congenital hemiplegia","Congenital hemiplegia"
"343.2","Congenital quadriplegia","Congenital quadriplegia"
"343.3","Congenital monoplegia","Congenital monoplegia"
"343.4","Infantile hemiplegia","Infantile hemiplegia"
"343.8","Cerebral palsy NEC","Other specified infantile cerebral palsy"
"343.9","Cerebral palsy NOS","Infantile cerebral palsy, unspecified"
"344.0","Quadriplegia, unspecifd","Quadriplegia, unspecified"
"344.01","Quadrplg c1-c4, complete","Quadriplegia, C1-C4, complete"
"344.02","Quadrplg c1-c4, incomplt","Quadriplegia, C1-C4, incomplete"
"344.03","Quadrplg c5-c7, complete","Quadriplegia, C5-C7, complete"
"344.04","Quadrplg c5-c7, incomplt","Quadriplegia, C5-C7, incomplete"
"344.09","Other quadriplegia","Other quadriplegia"
"344.1","Paraplegia NOS","Paraplegia"
"344.2","Diplegia of upper limbs","Diplegia of upper limbs"
"344.3","Monplga lwr lmb unsp sde","Monoplegia of lower limb affecting unspecified side"
"344.31","Monplga lwr lmb dmnt sde","Monoplegia of lower limb affecting dominant side"
"344.32","Mnplg lwr lmb nondmnt sd","Monoplegia of lower limb affecting nondominant side"
"344.4","Monplga upr lmb unsp sde","Monoplegia of upper limb affecting unspecified side"
"344.41","Monplga upr lmb dmnt sde","Monoplegia of upper limb affecting dominant side"
"344.42","Mnplg upr lmb nondmnt sd","Monoplegia of upper limb affecting nondominant sde"
"344.5","Monoplegia NOS","Unspecified monoplegia"
"344.6","Cauda equina synd NOS","Cauda equina syndrome without mention of neurogenic bladder"
"344.61","Neurogenic bladder","Cauda equina syndrome with neurogenic bladder"
"344.81","Locked-in state","Locked-in state"
"344.89","Oth spcf paralytic synd","Other specified paralytic syndrome"
"344.9","Paralysis NOS","Paralysis, unspecified"
"345.0","Gen noncv ep w/o intr ep","Generalized nonconvulsive epilepsy, without mention of intractable epilepsy"
"345.01","Gen nonconv ep w intr ep","Generalized nonconvulsive epilepsy, with intractable epilepsy"
"345.1","Gen cnv epil w/o intr ep","Generalized convulsive epilepsy, without mention of intractable epilepsy"
"345.11","Gen cnv epil w intr epil","Generalized convulsive epilepsy, with intractable epilepsy"
"345.2","Petit mal status","Petit mal status"
"345.3","Grand mal status","Grand mal status"
"345.4","Psymotr epil w/o int epi","Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy"
"345.41","Psymotr epil w intr epil","Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy"
"345.5","Part epil w/o intr epil","Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy"
"345.51","Part epil w intr epil","Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy"
"345.6","Inf spasm w/o intr epil","Infantile spasms, without mention of intractable epilepsy"
"345.61","Inf spasm w intract epil","Infantile spasms, with intractable epilepsy"
"345.7","Epil par cont w/o int ep","Epilepsia partialis continua, without mention of intractable epilepsy"
"345.71","Epil par cont w intr epi","Epilepsia partialis continua, with intractable epilepsy"
"345.8","Epilep NEC w/o intr epil","Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"
"345.81","Epilepsy NEC w intr epil","Other forms of epilepsy and recurrent seizures, with intractable epilepsy"
"345.9","Epilep NOS w/o intr epil","Epilepsy, unspecified, without mention of intractable epilepsy"
"345.91","Epilepsy NOS w intr epil","Epilepsy, unspecified, with intractable epilepsy"
"346.0","Mgrn w aura wo ntrc mgrn","Migraine with aura, without mention of intractable migraine without mention of status migrainosus"
"346.01","Mgrn w aura w ntrc mgrn","Migraine with aura, with intractable migraine, so stated, without mention of status migrainosus"
"346.02","Mgrn w aur wo ntrc mgrn","Migraine with aura, without mention of intractable migraine with status migrainosus"
"346.03","Mgrn w aura w ntrc mgrn","Migraine with aura, with intractable migraine, so stated, with status migrainosus"
"346.1","Mgrn wo aura wo ntrc mgr","Migraine without aura, without mention of intractable migraine without mention of status migrainosus"
"346.11","Mgrn wo aura w ntrc mgrn","Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus"
"346.12","Mgrn wo aura wo ntrc mgr","Migraine without aura, without mention of intractable migraine with status migrainosus"
"346.13","Mgrn wo aura w ntrc mgrn","Migraine without aura, with intractable migraine, so stated, with status migrainosus"
"346.2","Vrnt mgrn wo ntr mgr NEC","Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus"
"346.21","Vrnt mgrn w ntrc mgr NEC","Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus"
"346.22","Var mgr NEC wo ntc mgr","Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus"
"346.23","Var mgrn NEC w ntrc mgr","Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus"
"346.3","Hmplg mgr wo ntrc wo st","Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus"
"346.31","Hmplg mgrn w ntrc wo st","Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus"
"346.32","Hemplg mgr wo ntrc w st","Hemiplegic migraine, without mention of intractable migraine with status migrainosus"
"346.33","Hmplg mgrn w ntrc w st","Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus"
"346.4","Menst mgr wo ntrc wo st","Menstrual migraine, without mention of intractable migraine without mention of status migrainosus"
"346.41","Menstl mgrn w ntrc wo st","Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus"
"346.42","Menstl mgr wo ntrc w st","Menstrual migraine, without mention of intractable migraine with status migrainosus"
"346.43","Menstl mgrn w ntrc w st","Menstrual migraine, with intractable migraine, so stated, with status migrainosus"
"346.5","Prst aura wo inf/ntr/st","Persistent migraine aura without cerebral infarction, without mention of intractable migraine without mention of status migrainosus"
"346.51","Prs ara w ntr wo inf/st","Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus"
"346.52","Prs ara wo inf/ntr w st","Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus"
"346.53","Prs ara wo inf w ntr/st","Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, with status migrainosus"
"346.6","Prs ara w inf wo ntr/st","Persistent migraine aura with cerebral infarction, without mention of intractable migraine without mention of status migrainosus"
"346.61","Prs ara w/inf/ntr wo st","Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus"
"346.62","Prs ara wo ntr w inf/st","Persistent migraine aura with cerebral infarction, without mention of intractable migraine with status migrainosus"
"346.63","Prst ara w inf w ntr/st","Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, with status migrainosus"
"346.7","Ch mgr wo ar wo nt wo st","Chronic migraine without aura, without mention of intractable migraine without mention of status migrainosus"
"346.71","Ch mgr wo ara w nt wo st","Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus"
"346.72","Ch mgr wo ara wo nt w st","Chronic migraine without aura, without mention of intractable migraine with status migrainosus"
"346.73","Ch mgr wo ara w ntr w st","Chronic migraine without aura, with intractable migraine, so stated, with status migrainosus"
"346.8","Othr migrne wo ntrc mgrn","Other forms of migraine, without mention of intractable migraine without mention of status migrainosus"
"346.81","Othr migrne w ntrc mgrne","Other forms of migraine, with intractable migraine, so stated, without mention of status migrainosus"
"346.82","Oth mgr wo ntrc w st mgr","Other forms of migraine, without mention of intractable migraine with status migrainosus"
"346.83","Oth mgr w ntrc w st mgr","Other forms of migraine, with intractable migraine, so stated, with status migrainosus"
"346.9","Migrne unsp wo ntrc mgrn","Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus"
"346.91","Mgrn unsp w ntrc mgr std","Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus"
"346.92","Mgr NOS wo ntrc w st mgr","Migraine, unspecified, without mention of intractable migraine with status migrainosus"
"346.93","Mgrn NOS w ntrc w st mgr","Migraine, unspecified, with intractable migraine, so stated, with status migrainosus"
"347.0","Narcolepsy w/o cataplexy","Narcolepsy, without cataplexy"
"347.01","Narcolepsy w cataplexy","Narcolepsy, with cataplexy"
"347.1","Narclpsy w/o cat oth dis","Narcolepsy in conditions classified elsewhere, without cataplexy"
"347.11","Narcolepsy w cat oth dis","Narcolepsy in conditions classified elsewhere, with cataplexy"
"348.0","Cerebral cysts","Cerebral cysts"
"348.1","Anoxic brain damage","Anoxic brain damage"
"348.2","Pseudotumor cerebri","Benign intracranial hypertension"
"348.3","Encephalopathy NOS","Encephalopathy, unspecified"
"348.31","Metabolic encephalopathy","Metabolic encephalopathy"
"348.39","Encephalopathy NEC","Other encephalopathy"
"348.4","Compression of brain","Compression of brain"
"348.5","Cerebral edema","Cerebral edema"
"348.81","Temporal sclerosis","Temporal sclerosis"
"348.82","Brain death","Brain death"
"348.89","Brain conditions NEC","Other conditions of brain"
"348.9","Brain condition NOS","Unspecified condition of brain"
"349.0","Lumbar puncture reaction","Reaction to spinal or lumbar puncture"
"349.1","Complication cns device","Nervous system complications from surgically implanted device"
"349.2","Disorder of meninges NEC","Disorders of meninges, not elsewhere classified"
"349.31","Accid punc/op lac dura","Accidental puncture or laceration of dura during a procedure"
"349.39","Dural tear NEC","Other dural tear"
"349.81","Cerebrospinal rhinorrhea","Cerebrospinal fluid rhinorrhea"
"349.82","Toxic encephalopathy","Toxic encephalopathy"
"349.89","Cns disorder NEC","Other specified disorders of nervous system"
"349.9","Cns disorder NOS","Unspecified disorders of nervous system"
"350.1","Trigeminal neuralgia","Trigeminal neuralgia"
"350.2","Atypical face pain","Atypical face pain"
"350.8","Trigeminal nerve dis NEC","Other specified trigeminal nerve disorders"
"350.9","Trigeminal nerve dis NOS","Trigeminal nerve disorder, unspecified"
"351.0","Bell's palsy","Bell's palsy"
"351.1","Geniculate ganglionitis","Geniculate ganglionitis"
"351.8","Facial nerve dis NEC","Other facial nerve disorders"
"351.9","Facial nerve dis NOS","Facial nerve disorder, unspecified"
"352.0","Olfactory nerve disorder","Disorders of olfactory (1st) nerve"
"352.1","Glossopharyng neuralgia","Glossopharyngeal neuralgia"
"352.2","Glossophar nerve dis NEC","Other disorders of glossopharyngeal [9th] nerve"
"352.3","Pneumogastric nerve dis","Disorders of pneumogastric [10th] nerve"
"352.4","Accessory nerve disorder","Disorders of accessory [11th] nerve"
"352.5","Hypoglossal nerve dis","Disorders of hypoglossal [12th] nerve"
"352.6","Mult cranial nerve palsy","Multiple cranial nerve palsies"
"352.9","Cranial nerve dis NOS","Unspecified disorder of cranial nerves"
"353.0","Brachial plexus lesions","Brachial plexus lesions"
"353.1","Lumbosacral plex lesion","Lumbosacral plexus lesions"
"353.2","Cervical root lesion NEC","Cervical root lesions, not elsewhere classified"
"353.3","Thoracic root lesion NEC","Thoracic root lesions, not elsewhere classified"
"353.4","Lumbsacral root les NEC","Lumbosacral root lesions, not elsewhere classified"
"353.5","Neuralgic amyotrophy","Neuralgic amyotrophy"
"353.6","Phantom limb (syndrome)","Phantom limb (syndrome)"
"353.8","Nerv root/plexus dis NEC","Other nerve root and plexus disorders"
"353.9","Nerv root/plexus dis NOS","Unspecified nerve root and plexus disorder"
"354.0","Carpal tunnel syndrome","Carpal tunnel syndrome"
"354.1","Median nerve lesion NEC","Other lesion of median nerve"
"354.2","Ulnar nerve lesion","Lesion of ulnar nerve"
"354.3","Radial nerve lesion","Lesion of radial nerve"
"354.4","Causalgia upper limb","Causalgia of upper limb"
"354.5","Mononeuritis multiplex","Mononeuritis multiplex"
"354.8","Mononeuritis arm NEC","Other mononeuritis of upper limb"
"354.9","Mononeuritis arm NOS","Mononeuritis of upper limb, unspecified"
"355.0","Sciatic nerve lesion","Lesion of sciatic nerve"
"355.1","Meralgia paresthetica","Meralgia paresthetica"
"355.2","Femoral nerve lesion NEC","Other lesion of femoral nerve"
"355.3","Lat popliteal nerve les","Lesion of lateral popliteal nerve"
"355.4","Med popliteal nerve les","Lesion of medial popliteal nerve"
"355.5","Tarsal tunnel syndrome","Tarsal tunnel syndrome"
"355.6","Plantar nerve lesion","Lesion of plantar nerve"
"355.71","Causalgia lower limb","Causalgia of lower limb"
"355.79","Oth mononeur lower limb","Other mononeuritis of lower limb"
"355.8","Mononeuritis leg NOS","Mononeuritis of lower limb, unspecified"
"355.9","Mononeuritis NOS","Mononeuritis of unspecified site"
"356.0","Hered periph neuropathy","Hereditary peripheral neuropathy"
"356.1","Peroneal muscle atrophy","Peroneal muscular atrophy"
"356.2","Hered sensory neuropathy","Hereditary sensory neuropathy"
"356.3","Refsum's disease","Refsum's disease"
"356.4","Idio prog polyneuropathy","Idiopathic progressive polyneuropathy"
"356.8","Idio periph neurpthy NEC","Other specified idiopathic peripheral neuropathy"
"356.9","Idio periph neurpthy NOS","Unspecified hereditary and idiopathic peripheral neuropathy"
"357.0","Ac infect polyneuritis","Acute infective polyneuritis"
"357.1","Neurpthy in col vasc dis","Polyneuropathy in collagen vascular disease"
"357.2","Neuropathy in diabetes","Polyneuropathy in diabetes"
"357.3","Neuropathy in malig dis","Polyneuropathy in malignant disease"
"357.4","Neuropathy in other dis","Polyneuropathy in other diseases classified elsewhere"
"357.5","Alcoholic polyneuropathy","Alcoholic polyneuropathy"
"357.6","Neuropathy due to drugs","Polyneuropathy due to drugs"
"357.7","Neurpthy toxic agent NEC","Polyneuropathy due to other toxic agents"
"357.81","Chr inflam polyneuritis","Chronic inflammatory demyelinating polyneuritis"
"357.82","Crit illness neuropathy","Critical illness polyneuropathy"
"357.89","Inflam/tox neuropthy NEC","Other inflammatory and toxic neuropathy"
"357.9","Inflam/tox neuropthy NOS","Unspecified inflammatory and toxic neuropathy"
"358.0","Mysthna grvs w/o ac exac","Myasthenia gravis without (acute) exacerbation"
"358.01","Myasthna gravs w ac exac","Myasthenia gravis with (acute) exacerbation"
"358.1","Myasthenia in oth dis","Myasthenic syndromes in diseases classified elsewhere"
"358.2","Toxic myoneural disorder","Toxic myoneural disorders"
"358.3","Lambert-Eaton synd NOS","Lambert-Eaton syndrome, unspecified"
"358.31","Lambert-Eaton synd neopl","Lambert-Eaton syndrome in neoplastic disease"
"358.39","Lambert-Eaton syn ot dis","Lambert-Eaton syndrome in other diseases classified elsewhere"
"358.8","Myoneural disorders NEC","Other specified myoneural disorders"
"358.9","Myoneural disorders NOS","Myoneural disorders, unspecified"
"359.0","Cong hered musc dystrphy","Congenital hereditary muscular dystrophy"
"359.1","Hered prog musc dystrphy","Hereditary progressive muscular dystrophy"
"359.21","Myotonic musclr dystrphy","Myotonic muscular dystrophy"
"359.22","Myotonia congenita","Myotonia congenita"
"359.23","Myotonic chondrodystrphy","Myotonic chondrodystrophy"
"359.24","Drug induced myotonia","Drug- induced myotonia"
"359.29","Myotonic disorder NEC","Other specified myotonic disorder"
"359.3","Periodic paralysis","Periodic paralysis"
"359.4","Toxic myopathy","Toxic myopathy"
"359.5","Myopathy in endocrin dis","Myopathy in endocrine diseases classified elsewhere"
"359.6","Infl myopathy in oth dis","Symptomatic inflammatory myopathy in diseases classified elsewhere"
"359.71","Inclusion body myositis","Inclusion body myositis"
"359.79","Inflm/immune myopath NEC","Other inflammatory and immune myopathies, NEC"
"359.81","Critical illness myopthy","Critical illness myopathy"
"359.89","Myopathies NEC","Other myopathies"
"359.9","Myopathy NOS","Myopathy, unspecified"
"360.0","Purulent endophthalm NOS","Purulent endophthalmitis, unspecified"
"360.01","Acute endophthalmitis","Acute endophthalmitis"
"360.02","Panophthalmitis","Panophthalmitis"
"360.03","Chronic endophthalmitis","Chronic endophthalmitis"
"360.04","Vitreous abscess","Vitreous abscess"
"360.11","Sympathetic uveitis","Sympathetic uveitis"
"360.12","Panuveitis","Panuveitis"
"360.13","Parasitic endophthal NOS","Parasitic endophthalmitis NOS"
"360.14","Ophthalmia nodosa","Ophthalmia nodosa"
"360.19","Endophthalmitis NEC","Other endophthalmitis"
"360.2","Degenerat globe dis NOS","Degenerative disorder of globe, unspecified"
"360.21","Progressive high myopia","Progressive high (degenerative) myopia"
"360.23","Siderosis","Siderosis of globe"
"360.24","Other metallosis, eye","Other metallosis of globe"
"360.29","Degenerative globe NEC","Other degenerative disorders of globe"
"360.3","Hypotony NOS, eye","Hypotony of eye, unspecified"
"360.31","Primary hypotony","Primary hypotony of eye"
"360.32","Hypotony due to fistula","Ocular fistula causing hypotony"
"360.33","Hypotony w eye dis NEC","Hypotony associated with other ocular disorders"
"360.34","Flat anterior chamber","Flat anterior chamber of eye"
"360.4","Degeneration of eye NOS","Degenerated globe or eye, unspecified"
"360.41","Blind hypotensive eye","Blind hypotensive eye"
"360.42","Blind hypertensive eye","Blind hypertensive eye"
"360.43","Hemophthalmos","Hemophthalmos, except current injury"
"360.44","Leucocoria","Leucocoria"
"360.5","Old magnet fb, eye NOS","Foreign body, magnetic, intraocular, unspecified"
"360.51","Old magnet fb, ant chamb","Foreign body, magnetic, in anterior chamber of eye"
"360.52","Old magnet fb, iris","Foreign body, magnetic, in iris or ciliary body"
"360.53","Old magnet fb, lens","Foreign body, magnetic, in lens"
"360.54","Old magnet fb, vitreous","Foreign body, magnetic, in vitreous"
"360.55","Old magnet fb, post wall","Foreign body, magnetic, in posterior wall"
"360.59","Old magnet fb, eye NEC","Intraocular foreign body, magnetic, in other or multiple sites"
"360.6","Intraocular FB NOS","Foreign body, intraocular, unspecified"
"360.61","FB in anterior chamber","Foreign body in anterior chamber"
"360.62","FB in iris or ciliary","Foreign body in iris or ciliary body"
"360.63","Foreign body in lens","Foreign body in lens"
"360.64","Foreign body in vitreous","Foreign body in vitreous"
"360.65","FB in posterior wall","Foreign body in posterior wall of eye"
"360.69","Intraocular FB NEC","Intraocular foreign body in other or multiple sites"
"360.81","Luxation of globe","Luxation of globe"
"360.89","Disorder of globe NEC","Other disorders of globe"
"360.9","Disorder of globe NOS","Unspecified disorder of globe"
"361.0","Detachmnt w defect NOS","Retinal detachment with retinal defect, unspecified"
"361.01","Part detach-singl defec","Recent retinal detachment, partial, with single defect"
"361.02","Part detach-mult defect","Recent retinal detachment, partial, with multiple defects"
"361.03","Part detach-giant tear","Recent retinal detachment, partial, with giant tear"
"361.04","Part detach-dialysis","Recent retinal detachment, partial, with retinal dialysis"
"361.05","Recent detachment, total","Recent retinal detachment, total or subtotal"
"361.06","Old detachment, partial","Old retinal detachment, partial"
"361.07","Old detachment, total","Old retinal detachment, total or subtotal"
"361.1","Retinoschisis NOS","Retinoschisis, unspecified"
"361.11","Flat retinoschisis","Flat retinoschisis"
"361.12","Bullous retinoschisis","Bullous retinoschisis"
"361.13","Primary retinal cysts","Primary retinal cysts"
"361.14","Secondary retinal cysts","Secondary retinal cysts"
"361.19","Retinoshisis or cyst NEC","Other retinoschisis and retinal cysts"
"361.2","Serous retina detachment","Serous retinal detachment"
"361.3","Retinal defect NOS","Retinal defect, unspecified"
"361.31","Round hole of retina","Round hole of retina without detachment"
"361.32","Horseshoe tear of retina","Horseshoe tear of retina without detachment"
"361.33","Mult defects of retina","Multiple defects of retina without detachment"
"361.81","Retinal traction detach","Traction detachment of retina"
"361.89","Retinal detachment NEC","Other forms of retinal detachment"
"361.9","Retinal detachment NOS","Unspecified retinal detachment"
"362.01","Diabetic retinopathy NOS","Background diabetic retinopathy"
"362.02","Prolif diab retinopathy","Proliferative diabetic retinopathy"
"362.03","Nonprolf db retnoph NOS","Nonproliferative diabetic retinopathy NOS"
"362.04","Mild nonprolf db retnoph","Mild nonproliferative diabetic retinopathy"
"362.05","Mod nonprolf db retinoph","Moderate nonproliferative diabetic retinopathy"
"362.06","Sev nonprolf db retinoph","Severe nonproliferative diabetic retinopathy"
"362.07","Diabetic macular edema","Diabetic macular edema"
"362.1","Backgrnd retinopathy NOS","Background retinopathy, unspecified"
"362.11","Hypertensive retinopathy","Hypertensive retinopathy"
"362.12","Exudative retinopathy","Exudative retinopathy"
"362.13","Retinal vascular changes","Changes in vascular appearance of retina"
"362.14","Retina microaneurysm NOS","Retinal microaneurysms NOS"
"362.15","Retinal telangiectasia","Retinal telangiectasia"
"362.16","Retinal neovascular NOS","Retinal neovascularization NOS"
"362.17","Retinal varices","Other intraretinal microvascular abnormalities"
"362.18","Retinal vasculitis","Retinal vasculitis"
"362.2","Retinoph prematurity NOS","Retinopathy of prematurity, unspecified"
"362.21","Retrolental fibroplasia","Retrolental fibroplasia"
"362.22","Retinoph prematr,stage 0","Retinopathy of prematurity, stage 0"
"362.23","Retinoph prematr,stage 1","Retinopathy of prematurity, stage 1"
"362.24","Retinoph prematr,stage 2","Retinopathy of prematurity, stage 2"
"362.25","Retinoph prematr,stage 3","Retinopathy of prematurity, stage 3"
"362.26","Retinoph prematr.stage 4","Retinopathy of prematurity, stage 4"
"362.27","Retinoph prematr,stage 5","Retinopathy of prematurity, stage 5"
"362.29","Prolif retinopathy NEC","Other nondiabetic proliferative retinopathy"
"362.3","Retinal vasc occlus NOS","Retinal vascular occlusion, unspecified"
"362.31","Cent retina artery occlu","Central retinal artery occlusion"
"362.32","Arterial branch occlus","Retinal arterial branch occlusion"
"362.33","Part arterial occlusion","Partial retinal arterial occlusion"
"362.34","Transient arterial occlu","Transient retinal arterial occlusion"
"362.35","Cent retinal vein occlus","Central retinal vein occlusion"
"362.36","Venous tributary occlus","Venous tributary (branch) occlusion"
"362.37","Retina venous engorgemnt","Venous engorgement"
"362.4","Retina layer separat NOS","Retinal layer separation, unspecified"
"362.41","Cent serous retinopathy","Central serous retinopathy"
"362.42","Serous detach pigm epith","Serous detachment of retinal pigment epithelium"
"362.43","Hem detach pigmnt epith","Hemorrhagic detachment of retinal pigment epithelium"
"362.5","Macular degeneration NOS","Macular degeneration (senile), unspecified"
"362.51","Nonexudat macular degen","Nonexudative senile macular degeneration"
"362.52","Exudative macular degen","Exudative senile macular degeneration"
"362.53","Cystoid macular degen","Cystoid macular degeneration"
"362.54","Macular cyst or hole","Macular cyst, hole, or pseudohole"
"362.55","Toxic maculopathy","Toxic maculopathy"
"362.56","Macular puckering","Macular puckering"
"362.57","Drusen (degenerative)","Drusen (degenerative)"
"362.6","Periph retina degen NOS","Peripheral retinal degeneration, unspecified"
"362.61","Paving stone degenerat","Paving stone degeneration"
"362.62","Microcystoid degenerat","Microcystoid degeneration"
"362.63","Lattice degeneration","Lattice degeneration"
"362.64","Senile reticular degen","Senile reticular degeneration"
"362.65","Secondry pigment degen","Secondary pigmentary degeneration"
"362.66","Sec vitreoretina degen","Secondary vitreoretinal degenerations"
"362.7","Hered retin dystrphy NOS","Hereditary retinal dystrophy, unspecified"
"362.71","Ret dystrph in lipidoses","Retinal dystrophy in systemic or cerebroretinal lipidoses"
"362.72","Ret dystrph in syst dis","Retinal dystrophy in other systemic disorders and syndromes"
"362.73","Vitreoretinal dystrophy","Vitreoretinal dystrophies"
"362.74","Pigment retina dystrophy","Pigmentary retinal dystrophy"
"362.75","Sensory retina dystrophy","Other dystrophies primarily involving the sensory retina"
"362.76","Vitelliform dystrophy","Dystrophies primarily involving the retinal pigment epithelium"
"362.77","Bruch membrane dystrophy","Dystrophies primarily involving Bruch's membrane"
"362.81","Retinal hemorrhage","Retinal hemorrhage"
"362.82","Retina exudates/deposits","Retinal exudates and deposits"
"362.83","Retinal edema","Retinal edema"
